hour_of_day,day_of_week,is_weekend,recent_activity_count_24h,recent_activity_count_7d,recent_amount_24h,max_single_amount_24h,historical_cashout_count_30d,historical_incident_count_500m,historical_incident_count_2km,atm_density_1km,connected_mule_accounts_count,unique_accounts_24h,hours_since_last_activity,amount_log_24h,target,atm_id,atm_code,city,cutoff_time
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,ad7f21b0-723d-510f-9f11-ac0ba42389f2,ATM-LUC-0112,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,a8e462d9-87ea-5eb3-8e35-501e90c4c5c1,ATM-LUC-0113,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,05c1024d-e62f-59b7-9751-1261d943137f,ATM-LUC-0114,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,796bee8d-8c38-5342-8a4a-a0fac3cffbb9,ATM-LUC-0115,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,b25648e4-410f-523d-86d6-76b48024cead,ATM-LUC-0116,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,635a3341-9d2b-57a9-ba47-f754bf6e364e,ATM-LUC-0117,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,0938de46-20ee-565f-8cb9-c244d99c02f5,ATM-LUC-0118,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,31e7b6f5-c0b1-564b-8692-675d6bee412f,ATM-LUC-0119,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,9ef1f57a-9c76-54f4-88c7-329cacdf4337,ATM-LUC-0120,Lucknow,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,24.566668,0.0,0,c5ebb465-883d-56d7-ade4-8ad239491127,ATM-JAI-0121,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,66.0,0.0,1.0,0.0,24.216667,0.0,0,06c1e399-5422-598e-8078-2622bf0dc842,ATM-JAI-0122,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,2.0,8.0,992.46,876.4,0.0,1.0,38.0,0.0,0.0,2.0,1.7666667,6.9011936,0,182ddc72-62c6-5f3b-b7ae-935c5b5e605b,ATM-JAI-0123,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,1.0,3.0,116.06,116.06,0.0,1.0,27.0,0.0,0.0,1.0,1.7666667,4.7626867,0,3e2afad7-44dc-5833-9826-b036621dee60,ATM-JAI-0124,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,2.0,7.0,12629.68,11432.51,0.0,5.0,53.0,0.0,0.0,2.0,0.3,9.443884,0,5773a83b-9871-5a2d-b54c-7edfa60ab72d,ATM-JAI-0125,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,1.0,18.0,32667.55,32667.55,0.0,6.0,108.0,0.0,1.0,1.0,12.433333,10.394168,0,d96fb612-761a-52d1-8bfd-a2368e7f9fd3,ATM-JAI-0126,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,7.0,28.0,22903.94,10000.0,0.0,8.0,116.0,0.0,0.0,7.0,1.7666667,10.039108,0,644ec086-7a2f-56c1-8890-a0cf1371bb8f,ATM-JAI-0127,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,5.0,13.0,107929.17,94433.61,0.0,2.0,52.0,0.0,0.0,5.0,2.6333334,11.58924,0,7c1562ed-0c51-50a9-b83b-049fcdfe12b4,ATM-JAI-0128,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,2.0,8.0,9752.43,9304.79,0.0,2.0,40.0,0.0,1.0,2.0,11.25,9.185374,0,14f26062-7d75-550d-ae7d-50ad61eb0e1b,ATM-JAI-0129,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,1.0,13.0,9457.75,9457.75,0.0,5.0,79.0,0.0,0.0,1.0,8.8,9.1546955,0,eade7219-66ba-5894-8964-9eff10228818,ATM-JAI-0130,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,8.0,29.0,217676.62,104460.89,0.0,9.0,90.0,0.0,0.0,8.0,2.4333334,12.290771,0,47b40f44-e493-5f2d-b12c-8a7eb6ccd6f4,ATM-JAI-0131,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,5.0,15.0,101688.01,94433.61,0.0,2.0,49.0,0.0,0.0,5.0,2.4333334,11.529675,0,f801c521-91da-5b20-88bb-185c236cf141,ATM-JAI-0132,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,2.0,9.0,28111.52,18806.73,0.0,3.0,34.0,0.0,1.0,2.0,11.25,10.24397,0,4e782d22-24b2-5334-ad26-772dec5c36d3,ATM-JAI-0133,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,1.0,12.0,1000.0,1000.0,0.0,6.0,47.0,0.0,0.0,1.0,16.133333,6.908755,0,94effd11-8fd8-50af-8f4c-b5a629d11375,ATM-JAI-0134,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,3.0,15.0,148368.98,145437.3,0.0,1.0,52.0,0.0,0.0,3.0,1.85,11.907464,0,41adf9c7-e4f5-56f8-a964-fecf7428833b,ATM-JAI-0135,Jaipur,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,281743ab-f487-56c9-b693-bd116d729210,ATM-KOC-0136,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,ee9f1c0d-4243-53ee-bea5-1ddf8827fc8e,ATM-KOC-0137,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,763d6454-b61c-5a02-92d7-26ea9b893473,ATM-KOC-0138,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,1119a360-06f7-56f1-9f0c-3d47eece1a49,ATM-KOC-0139,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,2641f1d2-9b08-5d9c-b6dc-bc8362c06b10,ATM-KOC-0140,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,2e4f4ff7-0558-5a93-9f55-6d580ae2e6a0,ATM-KOC-0141,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,1ebd4907-d191-5dd4-b2ef-97c39a5a69f7,ATM-KOC-0142,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,3b1382ef-92b4-5719-8f4e-41c058e944d6,ATM-KOC-0143,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,c70bfe0e-f77f-53ce-993b-805b78b5a718,ATM-KOC-0144,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,9d12f1ed-a9ad-51a8-8df1-2eb81baaf1fe,ATM-KOC-0145,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,313218c5-7e35-5ddf-9a07-b78b37bf85af,ATM-KOC-0146,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,90f1418e-1550-597c-a4a7-1fa635a287fd,ATM-KOC-0147,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,b7a60ed8-5fcd-54e6-ac13-8fd055225183,ATM-KOC-0148,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,f9de41af-30c1-5a71-9593-2b21d57e6308,ATM-KOC-0149,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,f7e9eeb1-1b63-5fff-808e-41e7688e77bc,ATM-KOC-0150,Kochi,2023-02-15T00:00:00
0.0,2.0,0.0,3.0,23.0,23121.97,17603.54,0.0,9.0,79.0,0.0,0.0,3.0,12.55,10.048582,0,f1f8d2d0-6ea3-5875-acce-a83a08547247,ATM-NEW-0001,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,10.0,44.0,103014.57,73714.57,0.0,10.0,165.0,0.0,0.0,10.0,0.78333336,11.542635,0,c45eaf1f-d739-587d-8090-276bc5a6a01e,ATM-NEW-0002,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,10.0,44.0,23433.93,5031.95,0.0,13.0,161.0,0.0,0.0,10.0,0.78333336,10.061983,0,b3dc96a5-31cc-51a8-a4bc-4d47da6df377,ATM-NEW-0003,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,3.0,30.0,22139.07,13397.84,0.0,12.0,117.0,0.0,0.0,3.0,11.366667,10.005144,0,91abf21e-5b5e-5823-b4f0-c5d40f77d717,ATM-NEW-0004,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,28.0,29152.99,11003.52,0.0,9.0,149.0,0.0,0.0,6.0,2.35,10.280347,0,7bb876b7-d98c-59b9-bfe7-5d6d8706898d,ATM-NEW-0005,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,8.0,77.0,39423.23,15001.16,0.0,22.0,315.0,0.0,1.0,8.0,2.35,10.582136,0,863a1f8a-9358-5d83-a37a-ef1b3af72061,ATM-NEW-0006,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,10.0,69.0,633591.94,393721.25,0.0,26.0,316.0,0.0,0.0,10.0,0.76666665,13.359162,0,ae9a45fc-c291-5efa-a2ad-8e3d969953d5,ATM-NEW-0007,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,11.0,45.0,432921.9,393721.25,0.0,10.0,155.0,0.0,0.0,11.0,0.76666665,12.978315,0,6110b5e8-c838-5a36-af9e-ceec51e0c409,ATM-NEW-0008,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,9.0,43.0,536567.0,503832.12,0.0,12.0,184.0,0.0,0.0,9.0,10.883333,13.192948,0,d05fbe4b-fcba-52a3-9d29-e0fce9ccdbd9,ATM-NEW-0009,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,11.0,83.0,720529.3,503832.12,0.0,20.0,313.0,0.0,0.0,11.0,0.46666667,13.487742,0,1ca42a9a-50ec-5a1d-99e3-81bf7c579716,ATM-NEW-0010,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,10.0,67.0,539548.44,429329.12,0.0,15.0,302.0,0.0,0.0,10.0,5.0333333,13.19849,0,051674e2-a8c4-5111-bf54-2c937a9c722a,ATM-NEW-0011,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,8.0,41.0,441880.28,429329.12,1.0,7.0,151.0,0.0,0.0,8.0,2.45,12.998796,0,e3c72b40-457d-5627-b578-4da7a09c1fc1,ATM-NEW-0012,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,26.0,13498.65,10854.9,0.0,2.0,88.0,0.0,0.0,4.0,4.866667,9.510419,0,0e0b8e6c-f46a-5dce-b705-93abfbcedab7,ATM-NEW-0013,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,34.0,115380.7,107570.48,0.0,4.0,140.0,0.0,2.0,5.0,0.46666667,11.656001,0,d89b2703-b172-5529-922c-4af9eb48d45f,ATM-NEW-0014,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,37.0,1557.43,1557.43,0.0,13.0,167.0,0.0,0.0,1.0,3.3,7.351434,0,7c8a9fea-1f01-5794-b1f8-1f33bc77651b,ATM-NEW-0015,New Delhi,2023-02-22T00:00:00
0.0,2.0,0.0,3.0,21.0,4304.67,3261.84,0.0,5.0,79.0,0.0,0.0,3.0,5.6,8.367688,0,81697ea2-f5de-540b-a729-ead84b45e611,ATM-MUM-0016,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,44.0,14849.08,10000.0,0.0,12.0,167.0,0.0,0.0,5.0,4.85,9.605761,0,c991fb7a-f5c2-5464-b968-538bf5c140df,ATM-MUM-0017,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,31.0,652889.5,639018.3,0.0,11.0,138.0,0.0,0.0,4.0,1.8166667,13.389165,0,2ec2dfb2-1938-5797-bf2d-736d604948cb,ATM-MUM-0018,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,93.0,0.0,0.0,0.0,45.85,0.0,0,bbdf6837-aab5-5b4e-839e-9ee61eaea352,ATM-MUM-0019,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,32.0,405184.3,398912.34,0.0,5.0,135.0,0.0,0.0,4.0,5.6,12.9121,0,9e342a67-6e23-50e0-affc-c624e2da2f70,ATM-MUM-0020,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,68.0,34861.49,32311.74,0.0,20.0,264.0,0.0,0.0,5.0,0.41666666,10.459167,0,5cbba4d0-3c52-5f68-9295-d2058d5ea946,ATM-MUM-0021,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,7.0,55.0,655828.1,639018.3,0.0,16.0,208.0,0.0,0.0,7.0,1.8166667,13.393656,0,59684263-0e01-5fc5-9de6-966d650e19e5,ATM-MUM-0022,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,24.0,125.54,125.54,0.0,7.0,105.0,0.0,0.0,1.0,17.6,4.8405585,0,8df3fb3f-36b9-5e62-b1aa-54e0ed960822,ATM-MUM-0023,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,28.0,725847.2,398912.34,1.0,9.0,138.0,0.0,0.0,5.0,12.516666,13.495096,0,37d50aaa-0ca6-52fd-ba0f-a0c734b03d34,ATM-MUM-0024,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,49.0,346817.8,309684.0,1.0,15.0,204.0,0.0,1.0,6.0,2.2166667,12.756557,0,3b1e5d03-563a-5430-87b7-e281fa8f8af4,ATM-MUM-0025,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,58.0,14694.75,13431.66,0.0,24.0,239.0,0.0,0.0,5.0,0.18333334,9.595314,0,7af28f6a-7ed8-5ba7-97f0-f49875cbb077,ATM-MUM-0026,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,37.0,1741.19,1166.68,0.0,11.0,129.0,0.0,0.0,2.0,0.18333334,7.4628983,0,800f26bb-ab13-53a8-8329-4e07a6b7cf1d,ATM-MUM-0027,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,12.0,9478.35,6454.97,0.0,2.0,72.0,0.0,0.0,2.0,9.5,9.156871,0,6ded4d28-8bc2-5507-85db-b9ec23a0756c,ATM-MUM-0028,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,27.0,7086.26,3023.38,1.0,8.0,114.0,0.0,1.0,4.0,2.2166667,8.866055,0,7aee3f20-61f3-58df-bbd1-af7d2ad4f502,ATM-MUM-0029,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,28.0,54.37,54.37,0.0,6.0,138.0,0.0,0.0,1.0,16.2,4.014038,0,fceef9b3-9818-5d9c-9786-aa1ba0a869e2,ATM-MUM-0030,Mumbai,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,8.0,304.37,304.37,0.0,1.0,28.0,0.0,0.0,1.0,18.966667,5.7215242,0,51f7f7da-0718-5063-91b2-d743096e78e1,ATM-BEN-0031,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,83.0,0.0,2.0,0.0,25.4,0.0,0,0949a9d8-1c2f-5d53-bc48-6050d92fe35b,ATM-BEN-0032,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,30.0,10261.23,4968.11,0.0,4.0,86.0,0.0,1.0,5.0,3.95,9.236225,0,f41c7ddd-7008-5aeb-99eb-f05a1845a016,ATM-BEN-0033,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,16.0,6400.59,6400.59,0.0,3.0,61.0,0.0,0.0,1.0,17.85,8.764301,0,3aa4e1f6-58c6-5cbb-a302-28689bbca879,ATM-BEN-0034,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,25.0,11319.76,7900.02,2.0,7.0,93.0,0.0,0.0,5.0,1.2333333,9.3343935,0,1af29445-7edb-54fb-a987-f6ba18f4dcc3,ATM-BEN-0035,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,38.0,12383.63,7900.02,0.0,7.0,153.0,0.0,0.0,6.0,1.2333333,9.4242115,0,c4d45e66-af66-5d62-9ec1-a719ee0110b8,ATM-BEN-0036,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,49.0,129239.58,112390.86,1.0,16.0,185.0,0.0,1.0,6.0,2.8166666,11.769431,0,6a5e8429-628a-5a7d-b3da-577e42cb4cd4,ATM-BEN-0037,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,31.0,196434.39,183898.39,1.0,10.0,106.0,0.0,1.0,5.0,5.9,12.188088,0,1ceabaf4-936c-5e09-9db4-955f82fbe69e,ATM-BEN-0038,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,3.0,21.0,2988.48,2042.14,0.0,9.0,90.0,0.0,0.0,3.0,2.6,8.002854,0,a2bdeeac-87ea-5acb-a121-647dd81616e4,ATM-BEN-0039,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,34.0,24144.74,15932.51,0.0,17.0,167.0,0.0,1.0,5.0,7.383333,10.091864,0,328c3398-026a-5b82-ad02-8598a7d943ba,ATM-BEN-0040,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,9.0,50.0,90956.17,37132.1,0.0,10.0,184.0,0.0,0.0,9.0,1.5666667,11.418144,0,7142d25c-5954-53f9-ba18-f95055901780,ATM-BEN-0041,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,22.0,213049.72,183898.39,0.0,4.0,76.0,0.0,0.0,6.0,3.8,12.269285,0,d5f219b1-03da-5f87-a5da-607ea7af6899,ATM-BEN-0042,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,17.0,594.51,594.51,0.0,4.0,75.0,0.0,0.0,1.0,18.016666,6.389418,0,59fb71b7-27d2-56ae-87ab-548765379b67,ATM-BEN-0043,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,25.0,45258.12,42258.12,0.0,2.0,92.0,0.0,1.0,2.0,10.766666,10.72016,0,08c99329-0e59-5327-8796-9fef243ca011,ATM-BEN-0044,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,3.0,24.0,48258.12,42258.12,0.0,6.0,104.0,0.0,0.0,3.0,10.6,10.78434,0,aac4fab3-2fa2-532d-b442-87ce705ae9f3,ATM-BEN-0045,Bengaluru,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,12.0,4415.32,4415.32,0.0,1.0,37.0,0.0,1.0,1.0,21.5,8.393062,0,7c8fbbb0-7633-546c-b927-1accdba2044a,ATM-CHE-0046,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,16.0,178065.31,173650.0,0.0,7.0,83.0,0.0,0.0,2.0,0.85,12.089911,0,fbbc3df5-4722-57b4-9788-6244a82eaa45,ATM-CHE-0047,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,19.0,239563.16,235596.22,0.0,5.0,89.0,0.0,0.0,4.0,3.95,12.386577,0,14e22c3d-5500-5971-b937-f612a3b05543,ATM-CHE-0048,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,10.0,43935.38,37463.53,0.0,3.0,51.0,0.0,0.0,2.0,2.7666667,10.690498,0,869d900f-916d-59fb-a1c5-980ea46f3005,ATM-CHE-0049,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,9.0,101.0,0.0,0.0,0.0,25.933332,0.0,0,9ec9c0ef-9209-5a42-84e8-2013032e9b9e,ATM-CHE-0050,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,43.0,48328.07,46971.83,0.0,16.0,188.0,0.0,0.0,2.0,17.416666,10.785789,0,cf923010-1ea8-516f-8a40-b3db95dce888,ATM-CHE-0051,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,42.0,242741.83,235596.22,0.0,13.0,185.0,0.0,0.0,4.0,7.0,12.399757,0,b8864095-68a2-5748-a216-676e811b321c,ATM-CHE-0052,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,3.0,13.0,17543.95,10072.1,0.0,5.0,76.0,0.0,1.0,3.0,2.7666667,9.772521,0,41174545-6f86-5ccc-94c0-7054225d58ad,ATM-CHE-0053,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,26.0,3007.58,3007.58,0.0,8.0,110.0,0.0,0.0,1.0,22.55,8.009224,0,b7c4c3b5-15ff-512b-bc9b-d52f3797f893,ATM-CHE-0054,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,11.0,50.0,157441.64,60412.18,0.0,8.0,161.0,0.0,1.0,11.0,0.78333336,11.966817,0,f9c8bdaf-f2d5-519b-81d4-759a53bf1015,ATM-CHE-0055,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,31.0,261006.75,147927.73,0.0,10.0,158.0,0.0,0.0,6.0,0.78333336,12.472305,0,9d88e52f-9303-5776-9acc-390b8ece126d,ATM-CHE-0056,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,24.0,157779.47,147927.73,0.0,5.0,87.0,0.0,2.0,2.0,17.233334,11.96896,0,34ff42c5-aa0c-58b5-b153-3aa920bff5c7,ATM-CHE-0057,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,26.566668,0.0,0,c1ef55eb-7ba3-5dca-9329-fa76b3327004,ATM-CHE-0058,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,5.0,27.0,54677.15,52097.05,0.0,10.0,80.0,0.0,0.0,5.0,4.0666666,10.90922,0,d3483408-08a1-5840-8a4f-e2a5d47c989b,ATM-CHE-0059,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,26.0,75845.73,65673.57,0.0,3.0,95.0,0.0,0.0,4.0,4.0666666,11.23647,0,90bcf56f-15e8-5317-aff9-2bb508a1d03a,ATM-CHE-0060,Chennai,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,6.0,7019.52,7019.52,0.0,1.0,33.0,0.0,0.0,1.0,10.066667,8.856592,0,a9c5b13b-e31b-5d61-b111-d30041fcd1e9,ATM-AHM-0061,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,1.0,19.0,7019.52,7019.52,0.0,3.0,76.0,0.0,0.0,1.0,10.066667,8.856592,0,e59ea14d-6014-54fe-bc4f-daf0d4c133e3,ATM-AHM-0062,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,19.0,385529.75,214931.34,0.0,3.0,72.0,0.0,0.0,2.0,1.9166666,12.862376,0,b2e6f33c-17a1-547b-a103-0541efcaee5d,ATM-AHM-0063,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,7.0,17852.67,13140.5,0.0,2.0,32.0,0.0,0.0,2.0,4.95,9.789965,0,d69d9b0a-1678-5866-b094-3f5f19c0c205,ATM-AHM-0064,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,18.0,55613.39,48593.87,0.0,5.0,79.0,0.0,0.0,2.0,10.066667,10.926197,0,67107270-efc6-529d-8ace-22395900dddc,ATM-AHM-0065,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,30.0,168020.69,112182.92,0.0,7.0,104.0,0.0,0.0,4.0,10.066667,12.031848,0,1d7d8374-7d25-5244-9349-2dba7c91bf60,ATM-AHM-0066,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,42.0,754069.8,467116.3,1.0,14.0,155.0,0.0,2.0,6.0,1.9166666,13.533241,0,afecdedf-a580-5453-aee1-cce5a1fc6571,ATM-AHM-0067,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,3.0,8.0,643720.0,629164.06,0.0,4.0,50.0,0.0,0.0,3.0,19.5,13.375021,0,46d959a8-3a7a-51b4-a5d0-e6489f19d5ab,ATM-AHM-0068,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,11.0,14199.18,11746.08,0.0,3.0,76.0,0.0,0.0,2.0,1.3833333,9.56101,0,b41f1475-dca2-5dc1-938e-9543cd4de399,ATM-AHM-0069,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,2.0,33.0,11970.46,11746.08,0.0,9.0,156.0,0.0,1.0,2.0,3.0833333,9.390281,0,38ef268a-dcd0-56f8-8c8f-954520b5c33b,ATM-AHM-0070,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,6.0,38.0,751530.44,722446.0,0.0,11.0,132.0,0.0,1.0,6.0,1.8666667,13.529868,0,a5676c6d-3d3e-517c-81a9-86b85c039df1,ATM-AHM-0071,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,4.0,15.0,1.3534941e+06,722446.0,0.0,5.0,75.0,0.0,0.0,4.0,14.283334,14.1182,0,65a9af02-f38e-5bc1-a908-6a3a653df0fc,ATM-AHM-0072,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,35.516666,0.0,0,07b1cb4d-de17-5ac2-a00b-02cf9e672ff0,ATM-AHM-0073,Ahmedabad,2023-02-22T00:00:00
0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,88.0,0.0,0.0,0.0,37.45,0.0,0,9adf3d58-2b6f-5de3-8510-5cc671d1d2e8,ATM-AHM-0074,Ahmedabad,2023-02-22T00:00:00
